2019-09-07 07:51:58 - INFO - saving to ./results\2019-09-07_07-51-58
2019-09-07 07:51:58 - DEBUG - run arguments: Namespace(adapt_grad_norm=None, autoaugment=False, batch_size=64, chunk_batch=1, config_file=None, cutout=False, dataset='cifar10', datasets_dir='~/Datasets', device='cuda', device_ids=[0], dist_backend='nccl', dist_init='env://', distributed=False, drop_optim_state=False, dtype='float', duplicates=1, epochs=200, eval_batch_size=-1, evaluate=None, grad_clip=-1, input_size=None, label_smoothing=0, local_rank=-1, loss_scale=1, lr=0.1, mixup=None, model='resnet', model_config="{'dropout' : 0.5 , 'dp_percentage' : 0.5 , 'dp_type' : 'unit' , 'device' : 'cuda'}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='', save='2019-09-07_07-51-58', save_all=False, seed=123, start_epoch=-1, tensorwatch=False, tensorwatch_port=0, weight_decay=0, workers=8, world_size=-1)
2019-09-07 07:51:58 - INFO - creating model resnet
2019-09-07 07:51:58 - INFO - created model with configuration: {'dataset': 'cifar10', 'dropout': 0.5, 'dp_percentage': 0.5, 'dp_type': 'unit', 'device': 'cuda'}
2019-09-07 07:51:58 - INFO - number of parameters: 661338
2019-09-07 07:52:02 - INFO - optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x000002789C5BFAE8>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x000002789C5BFB70>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
2019-09-07 07:52:02 - INFO - 
Starting Epoch: 1

2019-09-07 07:52:24 - DEBUG - OPTIMIZER - setting lr = 0.1
2019-09-07 07:52:24 - DEBUG - OPTIMIZER - setting momentum = 0.9
2019-09-07 07:53:12 - INFO - TRAINING - Epoch: [0][360/781]	Time 0.125 (0.194)	Data 0.000 (0.059)	Loss 1.4487 (1.8352)	Prec@1 42.188 (29.679)	Prec@5 90.625 (83.362)	
2019-09-07 07:53:14 - INFO - TRAINING - Epoch: [0][370/781]	Time 0.141 (0.192)	Data 0.000 (0.057)	Loss 1.6655 (1.8282)	Prec@1 43.750 (29.991)	Prec@5 85.938 (83.507)	
2019-09-07 07:53:15 - INFO - TRAINING - Epoch: [0][380/781]	Time 0.141 (0.190)	Data 0.000 (0.056)	Loss 1.6450 (1.8222)	Prec@1 34.375 (30.274)	Prec@5 89.062 (83.666)	
2019-09-07 07:53:16 - INFO - TRAINING - Epoch: [0][390/781]	Time 0.141 (0.189)	Data 0.000 (0.055)	Loss 1.5232 (1.8166)	Prec@1 48.438 (30.555)	Prec@5 93.750 (83.852)	
2019-09-07 07:53:17 - INFO - TRAINING - Epoch: [0][400/781]	Time 0.125 (0.187)	Data 0.000 (0.053)	Loss 1.6631 (1.8110)	Prec@1 37.500 (30.806)	Prec@5 89.062 (83.993)	
2019-09-07 07:53:19 - INFO - TRAINING - Epoch: [0][410/781]	Time 0.141 (0.186)	Data 0.000 (0.052)	Loss 1.6055 (1.8075)	Prec@1 50.000 (31.003)	Prec@5 84.375 (84.105)	
2019-09-07 07:53:20 - INFO - TRAINING - Epoch: [0][420/781]	Time 0.125 (0.184)	Data 0.000 (0.051)	Loss 1.6047 (1.8022)	Prec@1 45.312 (31.306)	Prec@5 90.625 (84.256)	
2019-09-07 07:53:21 - INFO - TRAINING - Epoch: [0][430/781]	Time 0.125 (0.183)	Data 0.000 (0.049)	Loss 1.6265 (1.7981)	Prec@1 35.938 (31.533)	Prec@5 93.750 (84.357)	
2019-09-07 07:53:23 - INFO - TRAINING - Epoch: [0][440/781]	Time 0.125 (0.182)	Data 0.000 (0.048)	Loss 1.6748 (1.7944)	Prec@1 42.188 (31.721)	Prec@5 81.250 (84.456)	
2019-09-07 07:53:24 - INFO - TRAINING - Epoch: [0][450/781]	Time 0.125 (0.181)	Data 0.000 (0.047)	Loss 1.5631 (1.7884)	Prec@1 35.938 (31.964)	Prec@5 89.062 (84.624)	
2019-09-07 07:53:25 - INFO - TRAINING - Epoch: [0][460/781]	Time 0.125 (0.180)	Data 0.000 (0.046)	Loss 1.4251 (1.7819)	Prec@1 42.188 (32.196)	Prec@5 92.188 (84.792)	
2019-09-07 07:53:26 - INFO - TRAINING - Epoch: [0][470/781]	Time 0.125 (0.178)	Data 0.000 (0.045)	Loss 1.6625 (1.7778)	Prec@1 34.375 (32.378)	Prec@5 87.500 (84.906)	
2019-09-07 07:53:28 - INFO - TRAINING - Epoch: [0][480/781]	Time 0.125 (0.177)	Data 0.000 (0.044)	Loss 1.3779 (1.7726)	Prec@1 50.000 (32.559)	Prec@5 96.875 (85.015)	
2019-09-07 07:53:29 - INFO - TRAINING - Epoch: [0][490/781]	Time 0.125 (0.176)	Data 0.000 (0.043)	Loss 1.3920 (1.7673)	Prec@1 48.438 (32.784)	Prec@5 93.750 (85.151)	
2019-09-07 07:53:30 - INFO - TRAINING - Epoch: [0][500/781]	Time 0.125 (0.175)	Data 0.000 (0.043)	Loss 1.4893 (1.7609)	Prec@1 43.750 (33.009)	Prec@5 87.500 (85.301)	
2019-09-07 07:53:32 - INFO - TRAINING - Epoch: [0][510/781]	Time 0.141 (0.175)	Data 0.000 (0.042)	Loss 1.5101 (1.7567)	Prec@1 50.000 (33.219)	Prec@5 87.500 (85.399)	
2019-09-07 07:53:33 - INFO - TRAINING - Epoch: [0][520/781]	Time 0.125 (0.174)	Data 0.000 (0.041)	Loss 1.8392 (1.7535)	Prec@1 39.062 (33.388)	Prec@5 87.500 (85.503)	
2019-09-07 07:53:34 - INFO - TRAINING - Epoch: [0][530/781]	Time 0.125 (0.173)	Data 0.000 (0.040)	Loss 1.5536 (1.7505)	Prec@1 46.875 (33.530)	Prec@5 92.188 (85.611)	
2019-09-07 07:53:36 - INFO - TRAINING - Epoch: [0][540/781]	Time 0.125 (0.172)	Data 0.000 (0.039)	Loss 1.6936 (1.7470)	Prec@1 37.500 (33.691)	Prec@5 84.375 (85.678)	
2019-09-07 07:53:37 - INFO - TRAINING - Epoch: [0][550/781]	Time 0.125 (0.171)	Data 0.000 (0.039)	Loss 1.5433 (1.7424)	Prec@1 45.312 (33.941)	Prec@5 89.062 (85.790)	
2019-09-07 07:53:38 - INFO - TRAINING - Epoch: [0][560/781]	Time 0.125 (0.171)	Data 0.000 (0.038)	Loss 1.5535 (1.7379)	Prec@1 48.438 (34.141)	Prec@5 87.500 (85.887)	
2019-09-07 07:53:39 - INFO - TRAINING - Epoch: [0][570/781]	Time 0.125 (0.170)	Data 0.000 (0.037)	Loss 1.7961 (1.7335)	Prec@1 39.062 (34.339)	Prec@5 85.938 (85.979)	
2019-09-07 07:53:41 - INFO - TRAINING - Epoch: [0][580/781]	Time 0.125 (0.169)	Data 0.000 (0.037)	Loss 1.5690 (1.7286)	Prec@1 40.625 (34.563)	Prec@5 90.625 (86.085)	
2019-09-07 07:53:42 - INFO - TRAINING - Epoch: [0][590/781]	Time 0.125 (0.168)	Data 0.000 (0.036)	Loss 1.4985 (1.7239)	Prec@1 46.875 (34.777)	Prec@5 93.750 (86.175)	
2019-09-07 07:53:43 - INFO - TRAINING - Epoch: [0][600/781]	Time 0.141 (0.168)	Data 0.000 (0.035)	Loss 1.3479 (1.7201)	Prec@1 46.875 (34.976)	Prec@5 90.625 (86.239)	
2019-09-07 07:53:45 - INFO - TRAINING - Epoch: [0][610/781]	Time 0.125 (0.167)	Data 0.000 (0.035)	Loss 1.4139 (1.7157)	Prec@1 50.000 (35.188)	Prec@5 96.875 (86.359)	
2019-09-07 07:53:46 - INFO - TRAINING - Epoch: [0][620/781]	Time 0.125 (0.167)	Data 0.000 (0.034)	Loss 1.5166 (1.7109)	Prec@1 42.188 (35.404)	Prec@5 89.062 (86.463)	
2019-09-07 07:53:47 - INFO - TRAINING - Epoch: [0][630/781]	Time 0.125 (0.166)	Data 0.000 (0.034)	Loss 1.3401 (1.7057)	Prec@1 59.375 (35.625)	Prec@5 87.500 (86.534)	
